45,9ff7f8c7-b45e-4791-bd8f-54111a199f71,35,2
46,9ff7f8c7-b45e-4791-bd8f-54111a199f71,36,9
47,9ff7f8c7-b45e-4791-bd8f-54111a199f71,37,10
48,9ff7f8c7-b45e-4791-bd8f-54111a199f71,38,9
49,9ff7f8c7-b45e-4791-bd8f-54111a199f71,39,9
50,9ff7f8c7-b45e-4791-bd8f-54111a199f71,40,6
51,9ff7f8c7-b45e-4791-bd8f-54111a199f71,41,4
52,9ff7f8c7-b45e-4791-bd8f-54111a199f71,42,8
53,9ff7f8c7-b45e-4791-bd8f-54111a199f71,43,1
54,9ff7f8c7-b45e-4791-bd8f-54111a199f71,44,5
55,9ff7f8c7-b45e-4791-bd8f-54111a199f71,45,1
56,07989d96-5cbf-4faf-b845-8c457a78d121,35,9
57,07989d96-5cbf-4faf-b845-8c457a78d121,36,4
58,07989d96-5cbf-4faf-b845-8c457a78d121,37,7
59,07989d96-5cbf-4faf-b845-8c457a78d121,38,4
60,07989d96-5cbf-4faf-b845-8c457a78d121,39,4
61,07989d96-5cbf-4faf-b845-8c457a78d121,40,6
62,07989d96-5cbf-4faf-b845-8c457a78d121,41,1
63,07989d96-5cbf-4faf-b845-8c457a78d121,42,10
64,07989d96-5cbf-4faf-b845-8c457a78d121,43,8
65,07989d96-5cbf-4faf-b845-8c457a78d121,44,10
66,07989d96-5cbf-4faf-b845-8c457a78d121,45,7
67,b95e2009-e2c8-4d7f-9faa-c1100c64fae7,35,8
68,b95e2009-e2c8-4d7f-9faa-c1100c64fae7,36,1
69,b95e2009-e2c8-4d7f-9faa-c1100c64fae7,37,2
70,b95e2009-e2c8-4d7f-9faa-c1100c64fae7,38,1
71,b95e2009-e2c8-4d7f-9faa-c1100c64fae7,39,7
72,b95e2009-e2c8-4d7f-9faa-c1100c64fae7,40,1
73,b95e2009-e2c8-4d7f-9faa-c1100c64fae7,41,10
74,b95e2009-e2c8-4d7f-9faa-c1100c64fae7,42,7
75,b95e2009-e2c8-4d7f-9faa-c1100c64fae7,43,2
76,b95e2009-e2c8-4d7f-9faa-c1100c64fae7,44,9
77,b95e2009-e2c8-4d7f-9faa-c1100c64fae7,45,7
78,1c2bae7c-4fda-455f-89df-6590a4eae886,35,1
79,1c2bae7c-4fda-455f-89df-6590a4eae886,36,8
80,1c2bae7c-4fda-455f-89df-6590a4eae886,37,7
81,1c2bae7c-4fda-455f-89df-6590a4eae886,38,2
82,1c2bae7c-4fda-455f-89df-6590a4eae886,39,10
83,1c2bae7c-4fda-455f-89df-6590a4eae886,40,3
84,1c2bae7c-4fda-455f-89df-6590a4eae886,41,1
85,1c2bae7c-4fda-455f-89df-6590a4eae886,42,4
86,1c2bae7c-4fda-455f-89df-6590a4eae886,43,1
87,1c2bae7c-4fda-455f-89df-6590a4eae886,44,6
88,1c2bae7c-4fda-455f-89df-6590a4eae886,45,7
89,289c01c5-c0c3-45cd-90c7-551b325b4e7c,35,2
90,289c01c5-c0c3-45cd-90c7-551b325b4e7c,36,10
91,289c01c5-c0c3-45cd-90c7-551b325b4e7c,37,10
92,289c01c5-c0c3-45cd-90c7-551b325b4e7c,38,3
93,289c01c5-c0c3-45cd-90c7-551b325b4e7c,39,5
94,289c01c5-c0c3-45cd-90c7-551b325b4e7c,40,1
95,289c01c5-c0c3-45cd-90c7-551b325b4e7c,41,10
96,289c01c5-c0c3-45cd-90c7-551b325b4e7c,42,8
97,289c01c5-c0c3-45cd-90c7-551b325b4e7c,43,9
98,289c01c5-c0c3-45cd-90c7-551b325b4e7c,44,2
99,289c01c5-c0c3-45cd-90c7-551b325b4e7c,45,1
100,eff3a6c4-e271-40a9-9cb8-392af2e79195,35,3
101,eff3a6c4-e271-40a9-9cb8-392af2e79195,36,2
102,eff3a6c4-e271-40a9-9cb8-392af2e79195,37,8
103,eff3a6c4-e271-40a9-9cb8-392af2e79195,38,1
104,eff3a6c4-e271-40a9-9cb8-392af2e79195,39,6
105,eff3a6c4-e271-40a9-9cb8-392af2e79195,40,10
106,eff3a6c4-e271-40a9-9cb8-392af2e79195,41,6
107,eff3a6c4-e271-40a9-9cb8-392af2e79195,42,5
108,eff3a6c4-e271-40a9-9cb8-392af2e79195,43,3
109,eff3a6c4-e271-40a9-9cb8-392af2e79195,44,2
110,eff3a6c4-e271-40a9-9cb8-392af2e79195,45,1
111,18b06bac-a376-48e0-af79-0102348c69fa,35,6
112,18b06bac-a376-48e0-af79-0102348c69fa,36,5
113,18b06bac-a376-48e0-af79-0102348c69fa,37,1
114,18b06bac-a376-48e0-af79-0102348c69fa,38,8
115,18b06bac-a376-48e0-af79-0102348c69fa,39,7
116,18b06bac-a376-48e0-af79-0102348c69fa,40,2
117,18b06bac-a376-48e0-af79-0102348c69fa,41,5
118,18b06bac-a376-48e0-af79-0102348c69fa,42,10
119,18b06bac-a376-48e0-af79-0102348c69fa,43,2
120,18b06bac-a376-48e0-af79-0102348c69fa,44,2
121,18b06bac-a376-48e0-af79-0102348c69fa,45,10
122,d62fe47c-223e-4e8a-af69-6c1633783495,35,1
123,d62fe47c-223e-4e8a-af69-6c1633783495,36,2
124,d62fe47c-223e-4e8a-af69-6c1633783495,37,8
125,d62fe47c-223e-4e8a-af69-6c1633783495,38,2
126,d62fe47c-223e-4e8a-af69-6c1633783495,39,2
127,d62fe47c-223e-4e8a-af69-6c1633783495,40,7
128,d62fe47c-223e-4e8a-af69-6c1633783495,41,2
129,d62fe47c-223e-4e8a-af69-6c1633783495,42,10
130,d62fe47c-223e-4e8a-af69-6c1633783495,43,7
131,d62fe47c-223e-4e8a-af69-6c1633783495,44,5
132,d62fe47c-223e-4e8a-af69-6c1633783495,45,8
133,80b49526-6eba-4537-b126-2fe295bf6f53,35,3
134,80b49526-6eba-4537-b126-2fe295bf6f53,36,9
135,80b49526-6eba-4537-b126-2fe295bf6f53,37,6
136,80b49526-6eba-4537-b126-2fe295bf6f53,38,5
137,80b49526-6eba-4537-b126-2fe295bf6f53,39,3
138,80b49526-6eba-4537-b126-2fe295bf6f53,40,3
139,80b49526-6eba-4537-b126-2fe295bf6f53,41,8
140,80b49526-6eba-4537-b126-2fe295bf6f53,42,6
141,80b49526-6eba-4537-b126-2fe295bf6f53,43,5
142,80b49526-6eba-4537-b126-2fe295bf6f53,44,9
143,80b49526-6eba-4537-b126-2fe295bf6f53,45,5
144,ccde9173-05fd-4fa5-b40d-aec51830b425,35,3
145,ccde9173-05fd-4fa5-b40d-aec51830b425,36,1
146,ccde9173-05fd-4fa5-b40d-aec51830b425,37,5
147,ccde9173-05fd-4fa5-b40d-aec51830b425,38,10
148,ccde9173-05fd-4fa5-b40d-aec51830b425,39,5
149,ccde9173-05fd-4fa5-b40d-aec51830b425,40,3
150,ccde9173-05fd-4fa5-b40d-aec51830b425,41,2
151,ccde9173-05fd-4fa5-b40d-aec51830b425,42,10
152,ccde9173-05fd-4fa5-b40d-aec51830b425,43,9
153,ccde9173-05fd-4fa5-b40d-aec51830b425,44,6
154,ccde9173-05fd-4fa5-b40d-aec51830b425,45,1
155,460c6940-c11a-489c-af5f-2212d2caa625,35,6
156,460c6940-c11a-489c-af5f-2212d2caa625,36,8
157,460c6940-c11a-489c-af5f-2212d2caa625,37,7
158,460c6940-c11a-489c-af5f-2212d2caa625,38,7
159,460c6940-c11a-489c-af5f-2212d2caa625,39,1
160,460c6940-c11a-489c-af5f-2212d2caa625,40,8
161,460c6940-c11a-489c-af5f-2212d2caa625,41,9
162,460c6940-c11a-489c-af5f-2212d2caa625,42,5
163,460c6940-c11a-489c-af5f-2212d2caa625,43,6
164,460c6940-c11a-489c-af5f-2212d2caa625,44,3
165,460c6940-c11a-489c-af5f-2212d2caa625,45,3
166,241fdc4a-364e-45a6-a94c-1f94f5bd4c85,35,10
167,241fdc4a-364e-45a6-a94c-1f94f5bd4c85,36,5
168,241fdc4a-364e-45a6-a94c-1f94f5bd4c85,37,10
169,241fdc4a-364e-45a6-a94c-1f94f5bd4c85,38,5
170,241fdc4a-364e-45a6-a94c-1f94f5bd4c85,39,1
171,241fdc4a-364e-45a6-a94c-1f94f5bd4c85,40,6
172,241fdc4a-364e-45a6-a94c-1f94f5bd4c85,41,2
173,241fdc4a-364e-45a6-a94c-1f94f5bd4c85,42,1
174,241fdc4a-364e-45a6-a94c-1f94f5bd4c85,43,10
175,241fdc4a-364e-45a6-a94c-1f94f5bd4c85,44,7
176,241fdc4a-364e-45a6-a94c-1f94f5bd4c85,45,9
177,e78070d8-9cab-4b73-9019-c60d574d4e1b,35,9
178,e78070d8-9cab-4b73-9019-c60d574d4e1b,36,5
179,e78070d8-9cab-4b73-9019-c60d574d4e1b,37,8
180,e78070d8-9cab-4b73-9019-c60d574d4e1b,38,2
181,e78070d8-9cab-4b73-9019-c60d574d4e1b,39,1
182,e78070d8-9cab-4b73-9019-c60d574d4e1b,40,3
183,e78070d8-9cab-4b73-9019-c60d574d4e1b,41,3
184,e78070d8-9cab-4b73-9019-c60d574d4e1b,42,7
185,e78070d8-9cab-4b73-9019-c60d574d4e1b,43,9
186,e78070d8-9cab-4b73-9019-c60d574d4e1b,44,9
187,e78070d8-9cab-4b73-9019-c60d574d4e1b,45,4
188,9542834f-2caa-428f-bd32-2e5f362abeab,35,2
189,9542834f-2caa-428f-bd32-2e5f362abeab,36,1
190,9542834f-2caa-428f-bd32-2e5f362abeab,37,6
191,9542834f-2caa-428f-bd32-2e5f362abeab,38,4
192,9542834f-2caa-428f-bd32-2e5f362abeab,39,7
193,9542834f-2caa-428f-bd32-2e5f362abeab,40,8
194,9542834f-2caa-428f-bd32-2e5f362abeab,41,6
195,9542834f-2caa-428f-bd32-2e5f362abeab,42,8
196,9542834f-2caa-428f-bd32-2e5f362abeab,43,6
197,9542834f-2caa-428f-bd32-2e5f362abeab,44,2
198,9542834f-2caa-428f-bd32-2e5f362abeab,45,2
199,8dfef137-6ef3-4395-9f2f-db57b089b0b5,35,3
200,8dfef137-6ef3-4395-9f2f-db57b089b0b5,36,1
201,8dfef137-6ef3-4395-9f2f-db57b089b0b5,37,9
202,8dfef137-6ef3-4395-9f2f-db57b089b0b5,38,4
203,8dfef137-6ef3-4395-9f2f-db57b089b0b5,39,7
204,8dfef137-6ef3-4395-9f2f-db57b089b0b5,40,3
205,8dfef137-6ef3-4395-9f2f-db57b089b0b5,41,7
206,8dfef137-6ef3-4395-9f2f-db57b089b0b5,42,2
207,8dfef137-6ef3-4395-9f2f-db57b089b0b5,43,1
208,8dfef137-6ef3-4395-9f2f-db57b089b0b5,44,5
209,8dfef137-6ef3-4395-9f2f-db57b089b0b5,45,9
210,2afe6b55-350c-4329-86fa-7e921fa65e5c,35,9
211,2afe6b55-350c-4329-86fa-7e921fa65e5c,36,1
212,2afe6b55-350c-4329-86fa-7e921fa65e5c,37,2
213,2afe6b55-350c-4329-86fa-7e921fa65e5c,38,9
214,2afe6b55-350c-4329-86fa-7e921fa65e5c,39,2
215,2afe6b55-350c-4329-86fa-7e921fa65e5c,40,6
216,2afe6b55-350c-4329-86fa-7e921fa65e5c,41,10
217,2afe6b55-350c-4329-86fa-7e921fa65e5c,42,6
218,2afe6b55-350c-4329-86fa-7e921fa65e5c,43,3
219,2afe6b55-350c-4329-86fa-7e921fa65e5c,44,8
220,2afe6b55-350c-4329-86fa-7e921fa65e5c,45,1
221,2b96fb6a-f635-4d49-b9a1-de1c4400186a,35,7
222,2b96fb6a-f635-4d49-b9a1-de1c4400186a,36,7
223,2b96fb6a-f635-4d49-b9a1-de1c4400186a,37,2
224,2b96fb6a-f635-4d49-b9a1-de1c4400186a,38,4
225,2b96fb6a-f635-4d49-b9a1-de1c4400186a,39,6
226,2b96fb6a-f635-4d49-b9a1-de1c4400186a,40,3
227,2b96fb6a-f635-4d49-b9a1-de1c4400186a,41,7
228,2b96fb6a-f635-4d49-b9a1-de1c4400186a,42,6
229,2b96fb6a-f635-4d49-b9a1-de1c4400186a,43,3
230,2b96fb6a-f635-4d49-b9a1-de1c4400186a,44,10
231,2b96fb6a-f635-4d49-b9a1-de1c4400186a,45,7
232,d2057bfa-01c6-45be-b041-7c7344490112,35,4
233,d2057bfa-01c6-45be-b041-7c7344490112,36,7
234,d2057bfa-01c6-45be-b041-7c7344490112,37,4
235,d2057bfa-01c6-45be-b041-7c7344490112,38,2
236,d2057bfa-01c6-45be-b041-7c7344490112,39,5
237,d2057bfa-01c6-45be-b041-7c7344490112,40,2
238,d2057bfa-01c6-45be-b041-7c7344490112,41,6
239,d2057bfa-01c6-45be-b041-7c7344490112,42,9
240,d2057bfa-01c6-45be-b041-7c7344490112,43,9
241,d2057bfa-01c6-45be-b041-7c7344490112,44,10
242,d2057bfa-01c6-45be-b041-7c7344490112,45,6
243,a76883fd-666f-4800-80e2-ca266fb675dc,35,2
244,a76883fd-666f-4800-80e2-ca266fb675dc,36,8
245,a76883fd-666f-4800-80e2-ca266fb675dc,37,9
246,a76883fd-666f-4800-80e2-ca266fb675dc,38,2
247,a76883fd-666f-4800-80e2-ca266fb675dc,39,8
248,a76883fd-666f-4800-80e2-ca266fb675dc,40,5
249,a76883fd-666f-4800-80e2-ca266fb675dc,41,9
250,a76883fd-666f-4800-80e2-ca266fb675dc,42,8
251,a76883fd-666f-4800-80e2-ca266fb675dc,43,9
252,a76883fd-666f-4800-80e2-ca266fb675dc,44,3
253,a76883fd-666f-4800-80e2-ca266fb675dc,45,4
254,0a0b8f65-4ddf-4e7c-9814-2d832152aa32,35,4
255,0a0b8f65-4ddf-4e7c-9814-2d832152aa32,36,2
256,0a0b8f65-4ddf-4e7c-9814-2d832152aa32,37,3
257,0a0b8f65-4ddf-4e7c-9814-2d832152aa32,38,8
258,0a0b8f65-4ddf-4e7c-9814-2d832152aa32,39,2
259,0a0b8f65-4ddf-4e7c-9814-2d832152aa32,40,2
260,0a0b8f65-4ddf-4e7c-9814-2d832152aa32,41,7
261,0a0b8f65-4ddf-4e7c-9814-2d832152aa32,42,3
262,0a0b8f65-4ddf-4e7c-9814-2d832152aa32,43,3
263,0a0b8f65-4ddf-4e7c-9814-2d832152aa32,44,8
264,0a0b8f65-4ddf-4e7c-9814-2d832152aa32,45,9
265,08243ccb-3e4c-4aa3-9b27-245d77cbd8e6,35,8
266,08243ccb-3e4c-4aa3-9b27-245d77cbd8e6,36,8
267,08243ccb-3e4c-4aa3-9b27-245d77cbd8e6,37,2
268,08243ccb-3e4c-4aa3-9b27-245d77cbd8e6,38,9
269,08243ccb-3e4c-4aa3-9b27-245d77cbd8e6,39,2
270,08243ccb-3e4c-4aa3-9b27-245d77cbd8e6,40,1
271,08243ccb-3e4c-4aa3-9b27-245d77cbd8e6,41,5
272,08243ccb-3e4c-4aa3-9b27-245d77cbd8e6,42,7
273,08243ccb-3e4c-4aa3-9b27-245d77cbd8e6,43,8
274,08243ccb-3e4c-4aa3-9b27-245d77cbd8e6,44,1
275,08243ccb-3e4c-4aa3-9b27-245d77cbd8e6,45,9
276,86e109d7-3215-475c-9997-a91f05821c16,35,9
277,86e109d7-3215-475c-9997-a91f05821c16,36,8
278,86e109d7-3215-475c-9997-a91f05821c16,37,9
279,86e109d7-3215-475c-9997-a91f05821c16,38,5
280,86e109d7-3215-475c-9997-a91f05821c16,39,5
281,86e109d7-3215-475c-9997-a91f05821c16,40,7
282,86e109d7-3215-475c-9997-a91f05821c16,41,10
283,86e109d7-3215-475c-9997-a91f05821c16,42,7
284,86e109d7-3215-475c-9997-a91f05821c16,43,9
285,86e109d7-3215-475c-9997-a91f05821c16,44,4
286,86e109d7-3215-475c-9997-a91f05821c16,45,1
287,a18844f1-6bea-4927-9f13-506f3ac021ab,35,2
288,a18844f1-6bea-4927-9f13-506f3ac021ab,36,7
289,a18844f1-6bea-4927-9f13-506f3ac021ab,37,2
290,a18844f1-6bea-4927-9f13-506f3ac021ab,38,5
291,a18844f1-6bea-4927-9f13-506f3ac021ab,39,3
292,a18844f1-6bea-4927-9f13-506f3ac021ab,40,1
293,a18844f1-6bea-4927-9f13-506f3ac021ab,41,10
294,a18844f1-6bea-4927-9f13-506f3ac021ab,42,5
295,a18844f1-6bea-4927-9f13-506f3ac021ab,43,1
296,a18844f1-6bea-4927-9f13-506f3ac021ab,44,3
297,a18844f1-6bea-4927-9f13-506f3ac021ab,45,2
298,fa390fe5-74eb-4aa3-b462-d0a8dd801c2a,35,8
299,fa390fe5-74eb-4aa3-b462-d0a8dd801c2a,36,3
300,fa390fe5-74eb-4aa3-b462-d0a8dd801c2a,37,5
301,fa390fe5-74eb-4aa3-b462-d0a8dd801c2a,38,9
302,fa390fe5-74eb-4aa3-b462-d0a8dd801c2a,39,4
303,fa390fe5-74eb-4aa3-b462-d0a8dd801c2a,40,10
304,fa390fe5-74eb-4aa3-b462-d0a8dd801c2a,41,3
305,fa390fe5-74eb-4aa3-b462-d0a8dd801c2a,42,1
306,fa390fe5-74eb-4aa3-b462-d0a8dd801c2a,43,9
307,fa390fe5-74eb-4aa3-b462-d0a8dd801c2a,44,4
308,fa390fe5-74eb-4aa3-b462-d0a8dd801c2a,45,7
309,9654408b-e050-44a2-8239-c457a1b0df9d,35,9
310,9654408b-e050-44a2-8239-c457a1b0df9d,36,10
311,9654408b-e050-44a2-8239-c457a1b0df9d,37,2
312,9654408b-e050-44a2-8239-c457a1b0df9d,38,3
313,9654408b-e050-44a2-8239-c457a1b0df9d,39,5
314,9654408b-e050-44a2-8239-c457a1b0df9d,40,4
315,9654408b-e050-44a2-8239-c457a1b0df9d,41,2
316,9654408b-e050-44a2-8239-c457a1b0df9d,42,3
317,9654408b-e050-44a2-8239-c457a1b0df9d,43,3
318,9654408b-e050-44a2-8239-c457a1b0df9d,44,6
319,9654408b-e050-44a2-8239-c457a1b0df9d,45,2
320,97f58026-05e0-4559-a74a-906c4801c681,35,1
321,97f58026-05e0-4559-a74a-906c4801c681,36,10
322,97f58026-05e0-4559-a74a-906c4801c681,37,10
323,97f58026-05e0-4559-a74a-906c4801c681,38,1
324,97f58026-05e0-4559-a74a-906c4801c681,39,1
325,97f58026-05e0-4559-a74a-906c4801c681,40,8
326,97f58026-05e0-4559-a74a-906c4801c681,41,10
327,97f58026-05e0-4559-a74a-906c4801c681,42,2
328,97f58026-05e0-4559-a74a-906c4801c681,43,9
329,97f58026-05e0-4559-a74a-906c4801c681,44,5
330,97f58026-05e0-4559-a74a-906c4801c681,45,3
331,34816281-b516-40f6-a727-b6c7c2fe1cf3,35,3
332,34816281-b516-40f6-a727-b6c7c2fe1cf3,36,8
333,34816281-b516-40f6-a727-b6c7c2fe1cf3,37,7
334,34816281-b516-40f6-a727-b6c7c2fe1cf3,38,10
335,34816281-b516-40f6-a727-b6c7c2fe1cf3,39,4
336,34816281-b516-40f6-a727-b6c7c2fe1cf3,40,8
337,34816281-b516-40f6-a727-b6c7c2fe1cf3,41,5
338,34816281-b516-40f6-a727-b6c7c2fe1cf3,42,7
339,34816281-b516-40f6-a727-b6c7c2fe1cf3,43,9
340,34816281-b516-40f6-a727-b6c7c2fe1cf3,44,8
341,34816281-b516-40f6-a727-b6c7c2fe1cf3,45,8
342,60daaf70-b945-40c2-a13f-f4cd71af16eb,35,2
343,60daaf70-b945-40c2-a13f-f4cd71af16eb,36,2
344,60daaf70-b945-40c2-a13f-f4cd71af16eb,37,3
345,60daaf70-b945-40c2-a13f-f4cd71af16eb,38,10
346,60daaf70-b945-40c2-a13f-f4cd71af16eb,39,9
347,60daaf70-b945-40c2-a13f-f4cd71af16eb,40,3
348,60daaf70-b945-40c2-a13f-f4cd71af16eb,41,2
349,60daaf70-b945-40c2-a13f-f4cd71af16eb,42,7
350,60daaf70-b945-40c2-a13f-f4cd71af16eb,43,2
351,60daaf70-b945-40c2-a13f-f4cd71af16eb,44,3
352,60daaf70-b945-40c2-a13f-f4cd71af16eb,45,10
353,0e3d5939-8bf8-49eb-bdbc-da7ff6dc3a8c,35,7
354,0e3d5939-8bf8-49eb-bdbc-da7ff6dc3a8c,36,7
355,0e3d5939-8bf8-49eb-bdbc-da7ff6dc3a8c,37,8
356,0e3d5939-8bf8-49eb-bdbc-da7ff6dc3a8c,38,9
357,0e3d5939-8bf8-49eb-bdbc-da7ff6dc3a8c,39,1
358,0e3d5939-8bf8-49eb-bdbc-da7ff6dc3a8c,40,2
359,0e3d5939-8bf8-49eb-bdbc-da7ff6dc3a8c,41,4
360,0e3d5939-8bf8-49eb-bdbc-da7ff6dc3a8c,42,6
361,0e3d5939-8bf8-49eb-bdbc-da7ff6dc3a8c,43,7
362,0e3d5939-8bf8-49eb-bdbc-da7ff6dc3a8c,44,6
363,0e3d5939-8bf8-49eb-bdbc-da7ff6dc3a8c,45,2
364,d0233acf-7fad-4f56-be9c-bb5b787a4dd0,35,8
365,d0233acf-7fad-4f56-be9c-bb5b787a4dd0,36,1
366,d0233acf-7fad-4f56-be9c-bb5b787a4dd0,37,1
367,d0233acf-7fad-4f56-be9c-bb5b787a4dd0,38,7
368,d0233acf-7fad-4f56-be9c-bb5b787a4dd0,39,7
369,d0233acf-7fad-4f56-be9c-bb5b787a4dd0,40,6
370,d0233acf-7fad-4f56-be9c-bb5b787a4dd0,41,5
371,d0233acf-7fad-4f56-be9c-bb5b787a4dd0,42,10
372,d0233acf-7fad-4f56-be9c-bb5b787a4dd0,43,4
373,d0233acf-7fad-4f56-be9c-bb5b787a4dd0,44,7
374,d0233acf-7fad-4f56-be9c-bb5b787a4dd0,45,6
375,af06c67c-9553-4d7a-9006-21de4e1bd39e,35,10
376,af06c67c-9553-4d7a-9006-21de4e1bd39e,36,7
377,af06c67c-9553-4d7a-9006-21de4e1bd39e,37,9
378,af06c67c-9553-4d7a-9006-21de4e1bd39e,38,4
379,af06c67c-9553-4d7a-9006-21de4e1bd39e,39,7
380,af06c67c-9553-4d7a-9006-21de4e1bd39e,40,2
381,af06c67c-9553-4d7a-9006-21de4e1bd39e,41,10
382,af06c67c-9553-4d7a-9006-21de4e1bd39e,42,3
383,af06c67c-9553-4d7a-9006-21de4e1bd39e,43,7
384,af06c67c-9553-4d7a-9006-21de4e1bd39e,44,1
385,af06c67c-9553-4d7a-9006-21de4e1bd39e,45,2
386,931d091f-8dbe-455b-868f-1cc2f981eb10,35,3
387,931d091f-8dbe-455b-868f-1cc2f981eb10,36,1
388,931d091f-8dbe-455b-868f-1cc2f981eb10,37,7
389,931d091f-8dbe-455b-868f-1cc2f981eb10,38,10
390,931d091f-8dbe-455b-868f-1cc2f981eb10,39,9
391,931d091f-8dbe-455b-868f-1cc2f981eb10,40,6
392,931d091f-8dbe-455b-868f-1cc2f981eb10,41,3
393,931d091f-8dbe-455b-868f-1cc2f981eb10,42,2
394,931d091f-8dbe-455b-868f-1cc2f981eb10,43,9
395,931d091f-8dbe-455b-868f-1cc2f981eb10,44,8
396,931d091f-8dbe-455b-868f-1cc2f981eb10,45,1
397,316fc6ac-f819-436c-9948-9cbf265c2afb,35,9
398,316fc6ac-f819-436c-9948-9cbf265c2afb,36,3
399,316fc6ac-f819-436c-9948-9cbf265c2afb,37,7
400,316fc6ac-f819-436c-9948-9cbf265c2afb,38,9
401,316fc6ac-f819-436c-9948-9cbf265c2afb,39,10
402,316fc6ac-f819-436c-9948-9cbf265c2afb,40,3
403,316fc6ac-f819-436c-9948-9cbf265c2afb,41,7
404,316fc6ac-f819-436c-9948-9cbf265c2afb,42,6
405,316fc6ac-f819-436c-9948-9cbf265c2afb,43,8
406,316fc6ac-f819-436c-9948-9cbf265c2afb,44,4
407,316fc6ac-f819-436c-9948-9cbf265c2afb,45,7
408,0292720b-7d4e-4590-8a01-a5a8a9799ff8,35,3
409,0292720b-7d4e-4590-8a01-a5a8a9799ff8,36,9
410,0292720b-7d4e-4590-8a01-a5a8a9799ff8,37,10
411,0292720b-7d4e-4590-8a01-a5a8a9799ff8,38,1
412,0292720b-7d4e-4590-8a01-a5a8a9799ff8,39,6
413,0292720b-7d4e-4590-8a01-a5a8a9799ff8,40,4
414,0292720b-7d4e-4590-8a01-a5a8a9799ff8,41,1
415,0292720b-7d4e-4590-8a01-a5a8a9799ff8,42,10
416,0292720b-7d4e-4590-8a01-a5a8a9799ff8,43,10
417,0292720b-7d4e-4590-8a01-a5a8a9799ff8,44,5
418,0292720b-7d4e-4590-8a01-a5a8a9799ff8,45,10
419,9765f5a7-657c-4c4f-a20d-69a5cfb3c4c6,35,7
420,9765f5a7-657c-4c4f-a20d-69a5cfb3c4c6,36,3
421,9765f5a7-657c-4c4f-a20d-69a5cfb3c4c6,37,8
422,9765f5a7-657c-4c4f-a20d-69a5cfb3c4c6,38,6
423,9765f5a7-657c-4c4f-a20d-69a5cfb3c4c6,39,10
424,9765f5a7-657c-4c4f-a20d-69a5cfb3c4c6,40,3
